Company/Brand,HeadQuarter,Sector,What it does,Amount($),Funding Year
PrepBytes,Gurgaon,I.T & Engineering,PrepBytes helps college students to learn coding by personalizing their content along with the guidance of expert mentors from industry,10.0,2021
SATYA MicroCapital,Delhi,Financial,Satya MicroCapital is a micro finance company based on a group lending model that allows borrowers to share liability.,20000000.0,2021
YourPhysio,Nagpur,I.T & Engineering,YourPhysio is a healthcare company on a mission to deliver 10x better patient experience in the domain of physiotherapy.,350000.0,2021
Aviom Housing Finance,Delhi,Financial,AVIOM India is an Affordable Housing Finance company facilitating families in mostly semi urban areas in realising their dream of owning their first home.,1000000.0,2021
Hemp Horizons,Noida,Commerce,Cannabis and Hemp company,200000.0,2021
MPL,Bangalore,I.T & Engineering,Mobile Premier League is a skill-based eSports platform used to offer cash prizes while playing games.,95000000.0,2021
Koo,Bangalore,Health,Koo App operates as a microblogging app.,4100000.0,2021
InnerHour,Mumbai,Health,InnerHour is mental health and wellness platform that provides therapy and diagnostics services and conducts online mental health workshops.,5200000.0,2021
Origo,Gurgaon,Agriculture,"Origo Commodities, a complete post-harvest management financial solution for agricultural commodities.",10000000.0,2021
ExMyB,Gurgaon,Services,ExMyB provides financial service and consulting services.,10.0,2021
Elucidata,Delhi,I.T & Engineering,Elucidata Corporation uses data analytics to transform decision-making processes in R&D labs in biotechnology and pharmaceutical companies.,5000000.0,2021
Saveo,Bangalore,I.T & Engineering,Saveo operates a business-to-business e-commerce platform focused on pharmacies.,4000000.0,2021
Qin1,Noida,I.T & Engineering,Re-imagining Kids of 21st Century!,10.0,2021
DotPe,Gurgaon,Financial,"DotPe is an innovative offline technology platform digitising merchant's customer engagement with mobile discovery, ordering and payments.",8000000.0,2021
Taskmo,Bangalore,Commerce,Gig Economy Platform | Task Fulfillment Platform | New-age fulfillment solutions,1400000.0,2021
MasterMentors,West Bengal,I.T & Engineering,India's first online platform for mentors enabling them to translate their expertise into a profitable online course,1500000.0,2021
KIKO TV,Mumbai,Commerce,KIKO TV is an AI-based short live video e-commerce platform.,10.0,2021
Quali55Care,Mumbai,Health,Deliver highly durable & affordable medical equipments on rental and sale.,10.0,2021
Ruptok,Delhi,Financial,Ruptok operates as a fintech platform for gold loans,10000000.0,2021
RevFin,Delhi,Financial,RevFin is a digital lending company.,10.0,2021
SeeVC,Delhi,I.T & Engineering,Leverages artificial intelligence (AI) to build products for the education sector,1000000.0,2021
Junio,Delhi,I.T & Engineering,Junio is a kids-focused digital pocket money-smart card.,1000000.0,2021
VenWiz,Bangalore,Commerce,Digitising the interactions between core industry and vendors for engineering services,300000.0,2021
Vista Rooms,Mumbai,Hospitality,"Vista Rooms is a South Asia's largest luxury holiday home rental management company. We are on a mission to build the ""Marriott for Homes""",1000000.0,2021
Makers Hive,Hyderabad,I.T & Engineering,"Makers Hive has made it possible to bring the people with amputations together by developing a fully functional, customizable",9000000.0,2021
Headfone,Bangalore,Health,Headfone helps create and share the audio content with listeners.,3000000.0,2021
Zouk,Mumbai,Commerce,100% Vegan bags from India.,10.0,2021
MPL,Bangalore,I.T & Engineering,Mobile Premier League is a skill-based eSports platform used to offer cash prizes while playing games.,5000000.0,2021
GrowFix,Bangalore,Financial,Building high-yield Debt assets for retail investors,2000000.0,2021
Bombay Shaving Company,Delhi,Commerce,"Bombay Shaving Company is a consumer goods company that focuses on developing a range of shave care, beard care, and skincare products.",6000000.0,2021
Dunzo,Bangalore,Logistics & Supply Chain,Dunzo is a hyper-local delivery app that connects users to the nearest delivery partner.,40000000.0,2021
BeyondSkool,Mumbai,I.T & Engineering,BeyondSkool is a live upskilling platform for kids,2000000.0,2021
Mindler,Delhi,I.T & Engineering,Mindler is a career counseling company that provides career development guidance counseling services for students.,1000000.0,2021
Fashinza,Gurgaon,Commerce,Fashinza is a B2B manufacturing marketplace that solves apparel/fashion supply chain challenges.,2600000.0,2021
BharatPe,Delhi,Financial,BharatPe develops a QR code-based payment app for offline retailers and businesses.,6000000.0,2021
Turnip,Bangalore,I.T & Engineering,Turnip is a live game streaming and community platform.,1600000.0,2021
Furlenco,Bangalore,Services,Furlenco is a subscription-based furniture rental platform that allows users to rent furniture on a monthly basis.,2000000.0,2021
Inficold,Delhi,Commerce,Provide uninterrupted and affordable cooling for refrigeration,900000.0,2021
KIWI,Delhi,I.T & Engineering,"A peer to peer support network, which would enable billions of users across the world",250000.0,2021
Digit Insurance,Bangalore,Financial,Digit Insurance is a financial services company that general insurance services.,10.0,2021
BharatPe,Delhi,Financial,BharatPe develops a QR code-based payment app for offline retailers and businesses.,10000000.0,2021
MFine,Bangalore,Health,Mfine is an health-tech startup that offers an AI-powered online doctor consultation app.,16000000.0,2021
Udayy,Gurgaon,I.T & Engineering,Interactive learning platform for kids,2500000.0,2021
Lohum,Noida,I.T & Engineering,Lohum manufactures lithium-ion battery packs and recovers critical battery materials from used lithium-ion batteries through recycling.,7000000.0,2021
Darwinbox,Hyderabad,I.T & Engineering,Darwinbox is an end-to-end enterprise HR software that enables enterprises to automate entire employee lifecycle in one HR platform.,15000000.0,2021
DeHaat,Patna,Agriculture,DeHaat connects farmers to suppliers and buyers on a single platform.,30000000.0,2021
Samunnati,Chennai,Agriculture,Samunnati is a specialized agriculture value chain enabler providing innovative and customized financial and non-financial solutions.,10000000.0,2021
Biconomy,Delhi,I.T & Engineering,Biconomy is a technology company building transaction infrastructure for next-generation Web 3 applications.,1500000.0,2021
True Elements,Pune,Food/Culnary,"Committed to improving the quality of life, True Elements provides food that is packed with the goodness of nature!",1000000.0,2021
Siply,Bangalore,Financial,Siply Services operates as a micro-savings platform.,1000000.0,2021
Nao Spirits & Beverages Pvt Ltd,Delhi,Food/Culnary,India's first Craft Gin company,2000000.0,2021
PurpleTutor,Mumbai,I.T & Engineering,PurpleTutor is the only coding platform that mandates every teacher to have a formal Computer Science degree,300000.0,2021
Karkhana.io,Mumbai,Manufacturing,Karkhana.io is an on-demand manufacturing platform with a vision of digitalizing manufacturing.,1500000.0,2021
SSA Finserv,Mumbai,Financial,Small businesses-focused non-banking lender,3000000.0,2021
CoinSwitch Kuber,Bangalore,I.T & Engineering,Coinswitch.co is a cryptocurrency exchange aggregator platform.,15000000.0,2021
Paperfly,Bangalore,Commerce,Paperfly is an e-commerce fulfillment and nationwide delivery solution in Bangladesh,11000000.0,2021
Infra.Market,Thane,Commerce,Infra.Market is an online procurement marketplace for every category of materials and products needed for building projects.,6000000.0,2021
ReadyAssist,Bangalore,Services,"ReadyAssist is one of the India's leading 24/7 roadside assistance, breakdown support, towing and repairs provider for both Bikes & Cars.",1000000.0,2021
Chalo,Mumbai,I.T & Engineering,Chalo is a free app that tracks buses live and tells you what time your bus will reach your stop.,7000000.0,2021
Unacademy,Bangalore,I.T & Engineering,Unacademy is an online learning platform providing educational content such as video lectures and examinations.,50000000.0,2021
Ergos,Samsitpur,Agriculture,Ergos is building an integrated supply chain platform that enables farmers to convert their grains to digital assets.,3000000.0,2021
Bolkar,Bangalore,Health,Bolkar App is an Audio Based Q&A platform for the Next Billion Users.,10.0,2021
Wright Research,Mumbai,Services,Quantitative Investment Management and Research,10.0,2021
Knocksense,Lucknow,Health,Knocksense which owns and operates an eponymous digital content platform.,200000.0,2021
Pariksha,Pune,I.T & Engineering,"Pariksha - The Sucess App, India's largest vernacular test preparation company for the mobile 1st internet users of India",1800000.0,2021
Toothsi,Mumbai,Health,ToothSi is a new age startup in the dental space providing smile correction services at home.,5000000.0,2021
Jumbotail,Bangalore,Food/Culnary,"Jumbotail is solving an important problem of organising food and grocery ecosystem in India through technology, data science and design.",14300000.0,2021
Phi Commerce,Pune,Financial,"Payments Facilitator, Payments solution provider etc.",4000000.0,2021
Zupee,Gurgaon,I.T & Engineering,Zupee is a skill-based gaming app that enables its users to play against each-other live,10000000.0,2021
Oneiric Gaming,Chandigarh,I.T & Engineering,Oneiric Gaming connects to fellow dreamers around the globe over cult favorite games like Bluff and Cricket.,10.0,2021
Finsall,Bangalore,Financial,Finsall provides Insurance Premium Financing,300000.0,2021
Legalwiz.in,Ahmedabad,I.T & Engineering,"LegalWiz.in is committed to provide high quality professional services for small businesses, start-up entrepreneurs and individuals.",500000.0,2021
Practically,Telangana,I.T & Engineering,"Making Learning personal, immersive and experiental",4000000.0,2021
Cred,Bangalore,Financial,CRED is a Bengaluru-based fintech startup that offers rewards for customers who use its platform to pay their credit card bills.,81000000.0,2021
Devic Earth,Bangalore,Health,"State-of-the-art air pollution control equipment to improve air quality across buildings, industries, and cities.",1000000.0,2021
Zerone,Gurgaon,Financial,"Convert smartphones into a POS machine using our ZUP proximity payment technology, with no additional hardware and no need for NFC.",1300000.0,2021
boAt,Mumbai,Commerce,boAt is a lifestyle brand that deals in fashionable consumer electronics.,100000000.0,2021
Pocket Aces,Mumbai,Health,Pocket Aces is a digital entertainment company focused on mobile video.,2000000.0,2021
Kyt,Bangalore,I.T & Engineering,"An online-first, global academy for extracurricular learning | Private & small group online classes for kids",5000000.0,2021
iMumz,Bangalore,Health,"iMumz empowers pregnant mothers to deliver healthy, happy, and intelligent babies through a positive lifestyle.",300000.0,2021
BharatPe,Delhi,Financial,BharatPe develops a QR code-based payment app for offline retailers and businesses.,8200000.0,2021
CropIn,Bangalore,Agriculture,CropIn is a leading AI and Data-led agri-tech organization that provides SaaS solutions to agribusinesses globally using deep learning.,20000000.0,2021
Udaan,Bangalore,Commerce,"Udaan is a B2B trade platform that brings manufacturers, traders, retailers, and wholesalers into a single platform",280000000.0,2021
Vanity Wagon,Haryana,Commerce,"Vanity Wagon is India’s #1 Natural Organic Beauty Marketplace. Buy Ayurvedic Natural Beauty Products in India for skin, hair & body care.",200000.0,2021
Oyo,Gurgaon,Hospitality,OYO operates a branded network of hotels designed to offer standardized stay experiences.,7000000.0,2021
Agri10x,Pune,Agriculture,Agri10x integrates the entire Agri value-chain through a digital cooperative platform by harnessing emerging technologies,10.0,2021
